grid_id,cluster,lat,lon,neighborhood,total_311_requests,num_unique_services,avg_resolution_days,median_resolution_days,S1,S2,S3,S4_pos,S4_neg,N1,N2,N3,N4,N5,performance_score,need_score,raw_equity,equity_score,top3_features,lisa_I,lisa_z,lisa_p,lisa_quadrant
18_92,1,37.721388099,-122.40968781,Portola,768.0,10.0,3.6196598508230458,0.0937673611111111,6.645090969505644,-1.8567136059670784,10.0,0.0625,0.02734375,0.007197121151539384,1.2023990403838467,72.0,0.00027582402427251415,1.2331081081081081,10.440415597753988,38.697010919657345,0.26979901237414294,99.27422727671903,"S4_pos, S3, S1",2.412925183222329e-06,-0.0022976010612171427,0.127,NS
18_98,1,37.721655119,-122.403369767,Portola,204.0,17.0,3.831297568172568,0.1357523148148148,5.3230099791384085,-1.9835249414936913,17.0,0.29411764705882343,0.0490196078431371,0.003553976010661928,2.001776988005331,97.5,0.0002962524070508073,12.586206896551731,14.172753523656683,51.40096269885116,0.2757293347006537,99.27563342843206,"S4_pos, S3, S1",-0.00021602151603894803,-0.08808718922222243,0.264,NS
19_101,0,37.722390843,-122.399607214,Bayview Hunters Point,149.0,17.0,10.595418135019347,0.5378530092592593,5.0106352940962555,-5.566635572139303,17.0,0.30201342281879184,0.0268456375838926,0.0016838560303094085,1.3350171893636427,37.0,0.00020510716849553892,0.11377805486284288,14.017449584088581,20.37844664176197,0.6878565939125969,99.37335382533756,"N3, S2, S4_neg",0.002026218727895376,0.09441430331214318,0.241,NS
19_104,0,37.722104035,-122.39592091599998,Bayview Hunters Point,1848.0,27.0,13.849395264782329,1.9950925925925929,7.522400231387125,-7.922243928687461,27.0,0.41883116883116867,0.0811688311688309,0.047972587093089665,2.002284408909195,62.0,0.0003332777870354941,0.2520718232044199,21.956135277172336,33.97448523402322,0.6462536365063472,99.36348925700507,"N3, S2, S4_neg",6.021243057392958e-05,0.006223683705134907,0.144,NS
19_36,1,37.722198249,-122.47359127275,West of Twin Peaks,12.0,2.0,0.7537345679012346,1.0590277777777777,2.5649493574615367,-0.9063811728395061,2.0,0.3333333333333333,0.0,0.006398293788323114,1.5015995734470808,84.5,0.00022854530910753056,0.3022774327122153,2.9890632194259803,45.59997861238357,0.0655496613120029,99.2257972658247,"S4_pos, S3, S1",0.0006484734562251836,0.039592890728306296,0.049,LL
19_38,1,37.722658676,-122.471303096,West of Twin Peaks,77.0,7.0,18.912328493265992,1.0277777777777777,4.356708826689592,-9.970053135521885,7.0,0.2727272727272727,0.2727272727272727,0.02153183635804368,2.503075976622578,100.0,0.00018602920658543392,1.042857142857143,7.251716401259955,54.31789181917054,0.13350511267809326,99.24191033170655,"S4_pos, S3, S1",0.0005214832016360438,0.04387671877416909,0.046,LL
19_42,1,37.722508227,-122.46642070600001,West of Twin Peaks,50.0,5.0,1.2381261574074074,0.964207175925926,3.9318256327243257,-1.1011666666666666,5.0,0.30000000000000004,0.4,0.011422044545973729,2.002284408909195,101.0,0.00031994880819068947,0.8837772397094432,5.643165471978495,54.56840011754515,0.10341452848916388,99.23477548739733,"S4_pos, S3, S1",0.0006408212167759461,0.046541915894893,0.045,LL
19_46,1,37.7224244774,-122.4622543146,Oceanview/Merced/Ingleside,80.0,6.0,2.58722583912037,0.7301215277777777,4.394449154672439,-1.658673683449074,6.0,0.3125,0.1875,0.035171862509992005,2.0031974420463627,98.0,0.00038087983241287375,0.33796296296296297,6.607755107008471,53.02942557254455,0.12460544143295658,99.23980011116916,"S4_pos, S3, S1",0.0004650730521149894,0.03685590746295423,0.05,LL
19_47,3,37.72273693617647,-122.46119351058823,Oceanview/Merced/Ingleside,2397.0,13.0,3.3675279912004203,0.2891782407407407,7.7823903355874595,-1.8283531159705806,13.0,0.3687943262411347,0.0,0.18705035971223022,1.0022844089091947,99.0,0.0005331911490269261,0.2338244714926329,13.177529112158513,52.88374990878249,0.24917916913435315,99.26933806053523,"S4_pos, S3, S1",-0.00017149904547928365,-0.044632577906806116,0.482,NS
19_50,3,37.722749041,-122.458117169,Oceanview/Merced/Ingleside,354.0,7.0,11.64408585120208,0.246099537037037,5.872117789475416,-5.945092694119558,7.0,0.45762711864406785,0.0508474576271186,0.007171424631085367,1.000551648048545,97.0,0.0004704775346977182,0.6978967495219885,8.26636910547693,51.86957196042804,0.15936836634038704,99.24804282441761,"S4_pos, S3, S1",-0.0006812117590546098,-0.07464146104146722,0.307,NS
19_51,1,37.722866439,-122.456076822,Oceanview/Merced/Ingleside,2928.0,14.0,4.3527258379247025,0.1297800925925926,7.982416346827733,-2.2412529652586475,14.0,0.2704918032786885,0.0327868852459016,0.1736150770988007,1.0022844089091947,99.0,0.0007270083605961468,0.060485541469881526,13.888392449790631,52.91055037540839,0.2624881444014896,99.27249378080475,"S4_pos, S3, S1",0.00013583865575532412,0.03751915515526603,0.05,LL
19_52,1,37.72276052514754,-122.45511887432787,Oceanview/Merced/Ingleside,21411.0,11.0,8.977742988846195,0.1576388888888888,9.971706791513272,-4.567690938867542,11.0,0.34472934472934463,0.0142450142450142,3.2358652198743574,1.0017769880053309,58.52459016393443,0.0003477656059815684,0.43922984356197353,13.254319129112032,29.775195484636686,0.44514631955328837,99.31580426069874,"S4_pos, S3, S1",-0.0011909837094476869,-0.1528685189846439,0.022,HL
19_53,1,37.72265423066667,-122.45409962758333,Oceanview/Merced/Ingleside,4644.0,12.0,1.6899191321855709,0.0961805555555555,8.443546651247939,-0.8930498438705632,12.0,0.1369509043927648,0.09560723514211869,0.06543075245365322,1.5021810250817884,54.0,0.00031994880819068947,0.057326841526621646,12.820829218074103,29.450181141221673,0.4353395560202216,99.31347895752263,"S4_pos, S3, S1",-0.000479406583411614,-0.06487924359338641,0.035,HL
19_54,3,37.7226829,-122.453035378,Oceanview/Merced/Ingleside,3078.0,29.0,8.239423606536379,0.1432002314814814,8.0323601479245,-4.19131191900893,29.0,0.39766081871345005,0.029239766081871198,0.019184652278177457,1.0022844089091947,103.0,0.0007270083605961468,0.09379416677373764,23.50715817932161,55.10828212854988,0.42656306538323796,99.31139794460898,"S4_pos, S3, S1",-0.00016057203625882802,-0.021451070025477012,0.063,NS
19_55,3,37.72246621085714,-122.45178885114285,Oceanview/Merced/Ingleside,2576.0,22.0,6.120854919140904,0.3000810185185185,7.854381210652365,-3.2104679688297115,22.0,0.43206521739130427,0.06793478260869551,0.04156674660271783,1.5026631158455392,115.57142857142857,0.0004209640075773521,0.15014397367338544,18.957963045737046,62.04668907841719,0.3055435031550786,99.28270273120117,"S4_pos, S3, S1",-2.590416676601947e-05,-0.03760380636965479,0.429,NS
19_56,1,37.72249628552941,-122.45122183270588,Oceanview/Merced/Ingleside,30090.0,31.0,10.178240619967797,0.2018634259259259,10.311981402704301,-5.190052022946861,31.0,0.3152542372881354,0.08135593220338962,1.5693889206167904,2.002284408909195,37.11764705882353,0.00036357025995273584,0.3360957642725598,26.1308498636979,19.96535620859035,1.3088095339689072,99.52058933671329,"S4_pos, S3, S1",-0.0006946847989783659,-0.008405155236134963,0.095,NS
19_57,3,37.72249726,-122.449776723,Oceanview/Merced/Ingleside,590.0,30.0,14.634499294609846,0.8944444444444445,6.3818160174060985,-7.764471869527145,30.0,0.49152542372881347,0.1355932203389828,0.0029080334423845873,1.6029080334423846,103.0,0.00031994880819068947,0.08578143360752055,23.183770863633505,55.4806362943035,0.417871387104883,99.30933704173943,"S4_pos, S3, S1",0.00017750607425529857,0.03279725464765892,0.389,NS
19_64,3,37.72270209827273,-122.44197415436362,Outer Mission,3168.0,18.0,5.850902777777778,0.8634953703703704,8.06117135969092,-3.357199074074074,18.0,0.6597222222222221,0.06944444444444431,0.07728181212524983,1.0015987210231814,70.81818181818181,0.0005331911490269261,0.2016574585635359,16.647394676449935,38.02824058344537,0.43776398758592505,99.31405381980018,"S4_pos, S3, S1",7.190146522223683e-07,0.0032817822917604244,0.13,NS
19_66,3,37.722444767249996,-122.439338297,Outer Mission,1208.0,15.0,8.977187106324012,0.477662037037037,7.097548850614793,-4.727424571680524,15.0,0.423841059602649,0.052980132450331,0.047972587093089665,1.2018810251587118,70.0,0.0005331911490269261,0.05796871277693957,14.065584049485588,37.74814355909225,0.3726165673511936,99.2986065723289,"S4_pos, S3, S1",0.0004026611342172196,0.1261039090028348,0.171,NS
19_67,3,37.72237271557143,-122.43810750671427,Outer Mission,2681.0,22.0,3.8035511446485857,0.0891898148148148,7.894318063841624,-1.9463704797317003,22.0,0.3681462140992167,0.0208877284595299,0.015992892047978675,2.00220598373087,106.0,0.0004209640075773521,0.23864007845701207,18.952726888727934,57.28535985772941,0.3308476477227371,99.28870265233046,"S4_pos, S3, S1",0.00011211332360823143,0.1492880369478228,0.131,NS
19_68,3,37.722661243,-122.437128784,Outer Mission,1080.0,19.0,13.71906617222747,0.2652314814814814,6.985641817639208,-6.992148826854476,19.0,0.5027777777777777,0.0944444444444441,0.03357314148681055,1.0022844089091947,116.0,0.000888494002665482,0.04172859266034069,16.5800235738668,61.98802019567739,0.2674714122834909,99.27367537436457,"S4_pos, S3, S1",-0.0004599385693277012,-0.15453703831487345,0.123,NS
19_69,3,37.722782651,-122.436313754,Outer Mission,6660.0,31.0,23.53576744593293,0.7636111111111111,8.804024902413179,-12.14968927852202,31.0,0.6081081081081081,0.18468468468468452,0.2636484687083888,1.0026631158455392,100.0,0.000888494002665482,0.05081796032022276,25.374597622523588,53.39220904258822,0.47524905978388193,99.32294198735362,"S4_pos, S3, S1",0.0007339419991937589,0.08094002054584085,0.288,NS
19_72,1,37.722647651500004,-122.43275265766665,Excelsior,480.0,9.0,0.9414136904761904,0.0638194444444444,6.175867270105761,-0.5026165674603174,9.0,0.20000000000000004,0.012500000000000002,0.012789768185451638,1.0026631158455392,101.33333333333333,0.0007270083605961468,0.051041812333939306,9.571769211307045,54.23453389599426,0.17648845389128637,99.25210220586627,"S4_pos, S3, S1",-0.00011548802589924301,-0.016738346807553095,0.227,NS
19_73,1,37.722928688,-122.431268818,Excelsior,710.0,9.0,2.713054894179894,0.111568287037037,6.566672429803241,-1.4123115906084656,9.0,0.2112676056338028,0.028169014084506998,0.015992892047978675,1.5017769880053309,74.0,0.0004704775346977182,0.07140062597809076,9.819779694981797,40.06250369866736,0.24511147689945711,99.26837356112202,"S4_pos, S3, S1",-2.2788564709125042e-05,-0.008363708404717216,0.16,NS
19_74,3,37.722544004,-122.43046532600002,Excelsior,6165.0,27.0,3.5927257795479304,0.1160185185185185,8.726805608446096,-1.8543721490332243,27.0,0.6626115166261152,0.04866180048661801,0.025128498001142203,2.002284408909195,112.0,0.0004209640075773521,0.0796421557931486,22.75704562953807,60.474537890557166,0.3763078817470981,99.29948182796852,"S4_pos, S3, S1",-9.574361557721406e-05,-0.024199640815467292,0.059,NS
19_75,1,37.722258976,-122.42960209599998,Excelsior,2268.0,17.0,1.752841034824132,0.1008391203703703,7.727094484779841,-0.9268400775972511,17.0,0.30864197530864185,0.0123456790123456,0.0495603517186251,1.0015987210231814,112.0,0.0004704775346977182,0.5568268497330282,15.645810567961247,59.8034990160913,0.26162031593052976,99.27228800809561,"S4_pos, S3, S1",6.966358037767703e-05,0.01739669302965099,0.07,NS
19_76,1,37.722478363,-122.427969506,Excelsior,485.0,5.0,3.55054851565483,0.0623263888888888,6.186208623900494,-1.8064374522718594,5.0,0.0824742268041236,0.0206185567010309,0.009227929867733005,1.5018455859735467,114.0,0.00024239486122894195,0.4152445961319681,6.997528100748662,61.20210039688393,0.11433476859513418,99.23736480944193,"S4_pos, S3, S1",0.0001241549246544847,0.007009535940256725,0.096,NS
19_91,1,37.72229807,-122.411303099,Portola,804.0,14.0,3.864090860899067,0.2203587962962963,6.690842277418564,-2.0422248285976816,14.0,0.1641791044776118,0.171641791044776,0.02741290691033695,2.002284408909195,74.0,0.0002962524070508073,0.870083432657926,13.026585788870804,40.26841279390127,0.3234938891693744,99.28695898653666,"S4_pos, S3, S1",-5.424788518881621e-06,-0.013474872768882956,0.077,NS
19_93,1,37.722519004249996,-122.408711708,Portola,1632.0,18.0,7.262380257278422,0.2883680555555555,7.398174092970465,-3.775374156416989,18.0,0.1593137254901959,0.1151960784313724,0.010659560293137908,1.3359982234066177,74.0,0.00038087983241287375,0.13979318268862503,16.01784078719654,39.957662553112236,0.40087030528963297,99.30530587800133,"S4_pos, S3, S1",-3.70095520169836e-05,-0.00425497998580054,0.104,NS
19_96,1,37.722463525,-122.404802039,Portola,396.0,6.0,1.164894664234942,0.056574074074074,5.983936280687191,-0.610734369154508,6.0,0.0707070707070707,0.0101010101010101,0.014215904042647711,2.001776988005331,62.5,0.0003477656059815684,0.7059961315280464,7.4957332195662705,34.20607682540706,0.21913454263378618,99.26221411335415,"S4_pos, S3, S1",-0.0001254042930972308,-0.02429438494696386,0.292,NS
19_99,0,37.722583613,-122.401582783,Portola,2721.0,22.0,3.474930024753501,0.6288888888888888,7.909122183211411,-2.051909456821195,22.0,0.7684674751929438,0.013230429988974602,0.023989338071968014,1.5026654820079965,35.0,0.00024239486122894195,0.44730392156862736,19.139747658979854,19.371175541035388,0.9880529258733829,99.44453403497688,"N3, S2, S4_neg",0.0035553270828256036,0.09166897239957927,0.254,NS
20_100,3,37.723055905,-122.400293769,Bayview Hunters Point,666.0,25.0,16.164592372134038,2.1256828703703703,6.502790045915623,-9.145137621252204,25.0,0.38738738738738737,0.072072072072072,0.02130492676431425,2.0053262316910785,117.0,0.0006664445184938354,0.08607475533545571,20.061870197473567,63.12449756853868,0.31781432965667034,99.28561229374354,"S4_pos, S3, S1",-1.8526782380935793e-06,-0.12385050893482258,0.175,NS
20_50,3,37.7229724085,-122.457148756875,Oceanview/Merced/Ingleside,1016.0,15.0,3.407446114146934,0.1825810185185185,6.92461239604856,-1.7950135663327262,15.0,0.44094488188976355,0.0314960629921257,0.03357314148681055,1.146259371316784,108.5,0.00038087983241287375,0.6952380952380952,13.948281191441106,58.03115615548041,0.2403584880113638,99.26724656951869,"S4_pos, S3, S1",-0.00024113759468882045,-0.05491722559085742,0.428,NS
20_53,0,37.723485049,-122.454652294,Oceanview/Merced/Ingleside,968.0,36.0,13.45560487660987,1.0489930555555556,6.876264611890766,-7.252298966082713,36.0,0.4731404958677684,0.12190082644628081,0.003691171947093202,1.2018455859735466,18.0,0.00022854530910753056,365.000000000008,27.282727327147697,-30.876725663153664,-0.8836017299368927,99.00074190099971,"N3, S2, S4_neg",-0.0014339015010864657,-0.02311691931774596,0.282,NS
20_63,1,37.723604323,-122.443025017,Outer Mission,183.0,17.0,3.1708324178698475,0.0906018518518518,5.214935757608986,-1.6307171348608496,17.0,0.349726775956284,0.0327868852459016,0.0014114326040931546,1.001411432604093,113.0,0.0002580312217778351,6.636363636363637,14.131274061677422,59.673945884237234,0.2368081013493373,99.26640472956262,"S4_pos, S3, S1",1.3249976254346333e-05,-0.0005319502552890821,0.114,NS
20_64,3,37.723285641764704,-122.4418020907647,Outer Mission,3536.0,21.0,4.398973338916806,0.1313425925925926,8.17103418920548,-2.2651579657546996,21.0,0.4807692307692307,0.0673076923076922,0.08792965627498002,1.0015987210231814,60.0,0.0006151953245155337,0.06973633931983186,18.531032937903035,32.310535566326564,0.5735290993965025,99.34624538275921,"S4_pos, S3, S1",-0.00012322064865007864,-0.0047339409711004456,0.102,NS
20_67,3,37.723536308,-122.43856481500002,Outer Mission,118218.0,25.0,9.571923378892429,0.2014756944444444,11.680294115536968,-4.886699536668436,25.0,0.5061919504643962,0.0557275541795663,43.146282973621105,1.0022844089091947,74.0,0.0002962524070508073,1.465863453815261,23.246056299237424,16.136072084199224,1.4406266120596865,99.55184477275164,"S4_pos, S3, S1",0.005482910908470208,0.08485075379908798,0.276,NS
20_68,0,37.723631538666666,-122.43709307019445,Outer Mission,33768.0,26.0,21.80677356856309,0.7870486111111111,10.427298500859438,-11.296911089837101,26.0,0.42004264392324087,0.16204690831556492,0.4412470023980815,2.0026631158455395,24.291666666666668,0.00038087983241287375,0.2415618795499669,23.108702249156398,13.800457592895995,1.674487995714285,99.60729615753822,"N3, S2, S4_neg",0.0053264278701596396,0.06890685447784582,0.327,NS
20_69,3,37.72311829025,-122.43557324425,Excelsior,19144.0,36.0,7.168503920852574,0.2471990740740741,9.859796863911395,-3.707851497463324,36.0,0.7981613038027576,0.08984538236523161,0.08680753854940035,2.002284408909195,100.0,0.00036357025995273584,0.15073301672517037,29.225740494992355,54.08060823179824,0.5404107111612982,99.3383926092023,"S4_pos, S3, S1",0.0009471554930500375,0.07445361356827376,0.305,NS
20_70,1,37.723545712399996,-122.4346328012,Excelsior,1005.0,20.0,24.547044017277585,0.1022858796296296,6.913737350659685,-12.324664948453607,20.0,0.42786069651741276,0.1044776119402984,0.012438916037316748,2.001776988005331,99.0,0.00030764497769573913,0.13599105812220566,17.177671948567376,53.59307610334365,0.320520352198543,99.28625392467409,"S4_pos, S3, S1",3.3108517104413506e-06,0.025985102449165992,0.307,NS
20_71,1,37.723135807874996,-122.43377467025,Excelsior,1968.0,14.0,2.9006580413400953,0.1040509259259259,7.585281078639126,-1.5023544836330105,14.0,0.14227642276422758,0.016260162601626,0.03198172472872644,2.002284408909195,102.5,0.0006151953245155337,0.16280107047279216,13.5866521582063,55.43243619024202,0.24510291892051267,99.26837153192089,"S4_pos, S3, S1",-0.0001499842937108163,-0.037708105797698434,0.428,NS
20_72,0,37.723311439,-122.432068293,Excelsior,2156.0,18.0,3.5464023991463582,0.0942997685185185,7.676473646389156,-1.8203510838324384,18.0,0.3395176252319109,0.0241187384044525,0.017448200654307525,1.5021810250817884,36.5,0.00031994880819068947,0.06650268743736903,16.267798582438367,20.21138098187425,0.8048830405079412,99.40110222235359,"N3, S2, S4_neg",-0.0005218954026611978,-0.014343924982665833,0.073,NS
20_73,3,37.723150358,-122.43146391666666,Excelsior,5076.0,20.0,2.088072140942841,0.1221296296296296,8.532475814947395,-1.1051008852862352,20.0,0.6170212765957446,0.0165484633569739,0.031978680879413725,1.502664298401421,100.0,0.00044434570095534326,0.09532515016975712,18.17711936059947,53.815121279307945,0.337769730713566,99.29034396258635,"S4_pos, S3, S1",6.24598268633613e-07,0.003918167184771664,0.132,NS
20_74,1,37.723579512444445,-122.43027554233335,Excelsior,1899.0,11.0,9.203829592329296,0.092199074074074,7.549609165154532,-4.648014333201685,11.0,0.08530805687203781,0.033175355450236796,0.04197201865423051,1.3350164808191316,71.0,0.0004209640075773521,0.2157210401891253,11.658212047780937,38.343375386115525,0.3040476125624263,99.28234803730706,"S4_pos, S3, S1",1.5292281112839948e-05,0.014771186244399801,0.073,NS
20_75,1,37.72316400857143,-122.42940601085715,Excelsior,910.0,10.0,7.611936446100572,0.1428703703703703,6.814542897259958,-3.877403408235471,10.0,0.31538461538461526,0.0,0.07354116706634692,1.601776988005331,111.85714285714286,0.0005331911490269261,0.04933765882670993,10.675666426908498,60.13423620835108,0.17753058694200788,99.25234930831598,"S4_pos, S3, S1",0.0002618140057389808,0.027651783706834052,0.057,NS
20_76,1,37.723819935,-122.428419685,Excelsior,153.0,14.0,6.846837079678362,0.1255324074074074,5.0369526024136295,-3.4861847435428848,14.0,0.4313725490196078,0.09150326797385619,0.0021327645961077045,2.002132764596108,124.0,0.00022854530910753056,0.13096519555077143,12.159240425178972,66.83358810357788,0.18193307569244455,99.25339319206414,"S4_pos, S3, S1",0.00031991393616529937,0.03576112980399431,0.049,LL
20_78,1,37.723575891,-122.42582545299999,Excelsior,330.0,10.0,4.603762450897867,0.0940219907407407,5.802118375377063,-2.348892220819304,10.0,0.1818181818181817,0.0454545454545454,0.00888494002665482,2.001776988005331,77.0,0.00030764497769573913,0.07608922243068586,9.978554190384312,41.95574630454546,0.23783521523172207,99.26664827078446,"S4_pos, S3, S1",-0.00013456118188364096,-0.031304934377893605,0.364,NS
20_79,1,37.7235856318,-122.4248613044,Excelsior,625.0,14.0,10.642889628870677,0.1562731481481481,6.439350371100098,-5.399581388509413,14.0,0.24000000000000002,0.016,0.009227929867733005,1.5018455859735467,76.0,0.0002962524070508073,0.22642679900744417,12.960217339002535,41.10752366053655,0.3152760339141611,99.28501043288169,"S4_pos, S3, S1",-4.240777454271287e-06,-0.028670984110388004,0.331,NS
20_87,0,37.7234610855,-122.4160686795,Portola,120.0,19.0,10.50052662037037,1.4334375,4.795790545596741,-5.9669820601851855,19.0,0.31666666666666654,0.1499999999999999,0.0038087983241287373,1.6685710658287312,36.0,0.00021619284401686305,0.22755610972568577,15.142799471002903,20.03641988357156,0.7557636944739426,99.38945542665422,"N3, S2, S4_neg",0.00023780186670428982,0.012467146616972428,0.191,NS
20_93,3,37.72337253733334,-122.408738612,Portola,648.0,14.0,17.74287729318103,0.2085879629629629,6.47543271670409,-8.975732628071997,14.0,0.4537037037037037,0.11574074074074059,0.0053309640159928924,2.001776988005331,73.0,0.0002580312217778351,0.21817095038852358,13.086438689519069,39.82422390298864,0.32860498155073914,99.28817088884344,"S4_pos, S3, S1",-1.3751934355339075e-06,0.0011600598866841302,0.12,NS
20_94,1,37.723762223,-122.408013861,Portola,214.0,8.0,1.2397758342068486,0.0982638888888888,5.3706380281276624,-0.6690198615478686,8.0,0.0934579439252335,0.0467289719626168,0.004568817818389492,1.0022844089091947,85.5,0.0002962524070508073,0.3677581863979849,8.393932542360199,45.821583119347,0.18318730580106843,99.2536905853117,"S4_pos, S3, S1",1.467730913376046e-06,-0.0031305364412265013,0.129,NS
20_95,1,37.723348963333336,-122.406566428,Portola,477.0,15.0,4.474349197924039,0.1860069444444444,6.169610732491456,-2.3301780711842417,15.0,0.270440251572327,0.0125786163522012,0.0053309640159928924,2.001776988005331,51.0,0.0004209640075773521,0.16463689670726206,13.419794585597904,28.184207575726198,0.47614587259178087,99.32315463260232,"S4_pos, S3, S1",-0.0001383857001498698,-0.011236386172594544,0.085,NS
20_98,3,37.723157273,-122.402920961,Portola,334.0,18.0,4.211235822638748,0.6111689814814815,5.814130531825066,-2.4112024020601144,18.0,0.6047904191616766,0.0269461077844311,0.002284408909194746,2.002284408909195,97.0,0.0015987210231814548,0.03444371048409927,15.250867305573736,52.55134243644138,0.29020889492614044,99.27906670866436,"S4_pos, S3, S1",-0.0001558140586766142,-0.0964574148279778,0.233,NS
20_99,3,37.723371306,-122.4018555472857,Portola,5194.0,22.0,10.064087470585228,1.011741898148148,8.555451903533328,-5.537914684366688,22.0,0.5013477088948786,0.0916442048517519,0.18864908073541167,1.0015987210231814,58.857142857142854,0.00038095238095238096,0.46085858585858586,19.430654929526348,31.60672339234323,0.6147633234095415,99.35602251990939,"S4_pos, S3, S1",0.0019236887035389508,0.111315490192027,0.196,NS
21_37,3,37.724222889,-122.472362378,West of Twin Peaks,135.0,15.0,9.976207938121048,2.122916666666667,4.912654885736052,-6.049562302393857,15.0,0.5111111111111111,0.1333333333333332,0.024,1.008,83.0,0.0007270083605961468,1.2166666666666668,12.765441559832391,44.39530028200894,0.28754037457125103,99.27843396995952,"S4_pos, S3, S1",7.97226540721766e-05,0.04016782022384171,0.047,LL
21_45,1,37.724554078,-122.463366394,West of Twin Peaks,26.0,4.0,20.521899038461537,0.05375,3.295836866004329,-10.28782451923077,4.0,0.2307692307692307,0.0,0.003691171947093202,1.0018455859735467,110.5,0.000195102916788606,0.4799474030243261,4.732893347580312,59.04328218365903,0.08015972507589482,99.22926149003678,"S4_pos, S3, S1",-0.0011181300241558576,-0.08157558983936418,0.287,NS
21_49,3,37.724170723142855,-122.45875081414286,Oceanview/Merced/Ingleside,5278.0,36.0,8.75862442050028,0.7042361111111111,8.571491964823617,-4.731430265805695,36.0,0.6286472148541115,0.059681697612732,0.045688178183894916,1.0017769880053309,84.0,0.0005331911490269261,0.060904388453195395,28.377764233058244,45.03938220266845,0.6300655607418919,99.359650866912,"S4_pos, S3, S1",0.0007696066132115025,0.04441869605839815,0.483,NS
21_50,3,37.72413382188889,-122.45786295896296,Oceanview/Merced/Ingleside,21438.0,32.0,4.778023919753086,0.2698900462962963,9.972966972305931,-2.523956983024691,32.0,0.7191435768261965,0.021410579345088002,0.28137490007993604,1.0015987210231814,65.96296296296296,0.0004704775346977182,0.09082991165857908,26.725299302790734,35.35951278488283,0.7558163685558521,99.38946791632112,"S4_pos, S3, S1",0.0009671801547364227,0.040147461807502706,0.445,NS
21_51,3,37.72421768,-122.45673093,West of Twin Peaks,4235.0,34.0,20.68891502490942,1.1038425925925923,8.351374706721296,-10.896378808751006,34.0,0.45194805194805165,0.1272727272727271,0.09480296973158195,1.0022844089091947,99.0,0.0007270083605961468,0.09027949542418995,26.93319882625327,52.950076069673514,0.5086526841276104,99.3308623938688,"S4_pos, S3, S1",-0.0003683011026113346,-0.028849096811944683,0.057,NS
21_62,1,37.723947171,-122.44384855599999,Outer Mission,279.0,13.0,4.825643150252525,0.1318287037037037,5.634789603169249,-2.4787359269781146,13.0,0.12903225806451607,0.16129032258064507,0.004798720341242335,2.0015995734470806,84.0,0.0002580312217778351,1.220735785953177,11.736924231480748,45.534443013083134,0.2577592520534224,99.27137250278479,"S4_pos, S3, S1",-8.974326885907466e-06,-0.005795950935922889,0.142,NS
21_69,3,37.72443083666667,-122.43615472,Outer Mission,420.0,18.0,9.888461591220851,0.5126851851851851,6.042632833682381,-5.2005733882030185,18.0,0.43571428571428567,0.14285714285714274,0.004209640075773522,2.000841928015155,120.0,0.0007996801279488205,0.07559283421352386,15.317493822123835,64.72033792060827,0.23667202733461634,99.26637246475504,"S4_pos, S3, S1",-0.0004121234529102758,-0.08762775566569973,0.266,NS
21_70,3,37.724267956,-122.435032248,Excelsior,1607.0,31.0,15.69835300633282,0.3779282407407407,7.382746449738912,-8.03814062353678,31.0,0.6683260734287491,0.1524579962663346,0.0015987210231814548,1.0015987210231814,109.0,0.0006151953245155337,0.10653823701109165,24.506379451552284,58.29221068774151,0.4204057238868812,99.30993796388347,"S4_pos, S3, S1",8.98972464999544e-05,0.017955373737499492,0.234,NS
21_71,3,37.7241538076875,-122.433610173,Excelsior,26784.0,20.0,4.610537824464996,0.1130208333333333,10.19559730831506,-2.3617793288991646,20.0,0.5232974910394266,0.027479091995221,0.34532374100719426,1.0015987210231814,72.0,0.0007270083605961468,0.05639678615574784,19.15973967387049,38.52433326373131,0.497341227046418,99.32818030951054,"S4_pos, S3, S1",0.0001690387712805829,0.019036648743076326,0.238,NS
21_72,1,37.7246961065,-122.43261302875,Excelsior,1644.0,16.0,1.514389439224764,0.0756134259259259,7.405495663199472,-0.795001432575345,16.0,0.10462287104622871,0.0462287104622871,0.008612734543217471,1.5510309382758958,117.0,0.0002666311158512198,0.06087391594396265,14.718301605853314,62.86013936595652,0.23414363251763243,99.26577295152332,"S4_pos, S3, S1",-0.0001360857024703603,-0.030336024023180277,0.351,NS
21_73,1,37.724199070125,-122.43157251012501,Excelsior,1472.0,13.0,3.510751547472887,0.0939814814814814,7.29505641646263,-1.802366514477184,13.0,0.13586956521739119,0.0108695652173913,0.008419280151547043,2.001262892022732,118.5,0.0004209640075773521,0.32823741007194246,12.775440925670747,63.89586870557628,0.1999415765766753,99.25766322714371,"S4_pos, S3, S1",-5.7501010584894944e-05,-0.011439036298250825,0.182,NS
21_75,3,37.724196053,-122.429208742,Excelsior,1316.0,15.0,5.67557557059448,0.128443287037037,7.183111701743281,-2.9020094288157585,15.0,0.43465045592705165,0.0030395136778115,0.006151953245155337,1.7158589689563142,120.0,0.0005712653527563553,0.047900262467191604,14.117144247951266,64.55044917552343,0.21869939263884916,99.26211093398595,"S4_pos, S3, S1",0.0001235726397035298,0.017373119230724914,0.069,NS
